unique	title	level1	level2	words
333536755	曦岭国际滑雪场普通票（新雪具）	2	4	曦 岭 国际 滑雪场 普通 票 （ 新 雪具 ）
333848778	【平日不限时】金山滑雪场成人票	1	1	【 平日 不限时 】 金山 滑雪场 成人 票
333848777	【特惠平日场】金山滑雪场成人票（周二、周三可用不限时）	1	1	【 特惠 平 日场 】 金山 滑雪场 成人 票 （ 周二 、 周三 可用 不限时 ）
334189316	卧龙山滑雪场平日成人套票	1	1	卧龙山 滑雪场 平日 成人 套票
334189315	卧龙山滑雪场平日成人票	1	1	卧龙山 滑雪场 平日 成人 票
328588126	徐州大景山滑雪场成人票（平日）	1	1	徐州 大 景山 滑雪场 成人 票 （ 平日 ）
325508908	亚布力国际会展中心滑雪场成人票（8小时）	1	4	亚布力 国际会展中心 滑雪场 成人 票 （ 8 小时 ）
325508906	亚布力国际会展中心滑雪场成人票（2小时）	1	4	亚布力 国际会展中心 滑雪场 成人 票 （ 2 小时 ）
268958547	秦岭四季滑雪场三小时滑雪票	1	4	秦岭 四 季 滑雪场 三小时 滑雪 票
325181089	长白山天池雪超黑金极限滑雪成人套票	1	4	长白山天池 雪 超 黑金 极限滑雪 成人 套票
331984972	【九天山滑雪场VIP】非自带板滑雪季卡（法定节假日不可用）	4	4	【 九 天山 滑雪场 VIP 】 非 自带 板 滑雪 季卡 （ 法定节假日 不可用 ）
331690429	银峰滑雪场滑雪套餐票	1	4	银峰 滑雪场 滑雪 套餐 票
328618544	亚布力好汉岭滑雪场成人票（初级雪道2小时）	1	4	亚布力 好汉 岭 滑雪场 成人 票 （ 初级 雪 道 2 小时 ）
331969966	潍坊青州驼山滑雪场节假日3小时滑雪成人票	1	3	潍坊 青州 驼山 滑雪场 节假日 3 小时 滑雪 成人 票
331969965	潍坊青州驼山滑雪场平日全天滑雪成人票	1	1	潍坊 青州 驼山 滑雪场 平日 全天 滑雪 成人 票
331969963	潍坊青州驼山滑雪场周末全天滑雪成人票	1	2	潍坊 青州 驼山 滑雪场 周末 全天 滑雪 成人 票
331969962	潍坊青州驼山滑雪场周末4小时滑雪成人票	1	2	潍坊 青州 驼山 滑雪场 周末 4 小时 滑雪 成人 票
323217075	亚布力新西兰滑雪学校成人票（2小时)	1	4	亚布力 新西兰 滑雪 学校 成人 票 （ 2 小时 )
323217073	亚布力新西兰滑雪学校成人套票（2小时）	1	4	亚布力 新西兰 滑雪 学校 成人 套票 （ 2 小时 ）
328910936	北京金辉滑雪场—平日（8小时）滑雪票	1	1	北京 金辉 滑雪场 — 平日 （ 8 小时 ） 滑雪 票
328910935	北京金辉滑雪场—平日（4小时）滑雪票	1	1	北京 金辉 滑雪场 — 平日 （ 4 小时 ） 滑雪 票
326402757	那拉提国际滑雪场初、中级道（成人票）	1	4	那拉提 国际 滑雪场 初 、 中级 道 （ 成人 票 ）
268954721	秦岭四季滑雪场三小时滑雪票	1	4	秦岭 四 季 滑雪场 三小时 滑雪 票
326739315	仿山滑雪场3小时滑雪票（平日）	1	1	仿 山 滑雪场 3 小时 滑雪 票 （ 平日 ）
326739314	仿山滑雪场3小时滑雪票（周末）	1	2	仿 山 滑雪场 3 小时 滑雪 票 （ 周末 ）
329868475	云居滑雪场-平日全天滑雪票	1	1	云居 滑雪场 - 平日 全天 滑雪 票
329868474	云居滑雪场-周末半天滑雪票	1	2	云居 滑雪场 - 周末 半天 滑雪 票
329868472	云居滑雪场-节日半天滑雪票	1	3	云居 滑雪场 - 节日 半天 滑雪 票
329868471	云居滑雪场-节日全天滑雪票	1	3	云居 滑雪场 - 节日 全天 滑雪 票
329868459	雪世界滑雪场-平日全天滑雪票	1	1	雪世界滑雪场 - 平日 全天 滑雪 票
329868458	雪世界滑雪场-周末半天滑雪票	1	2	雪世界滑雪场 - 周末 半天 滑雪 票
329868456	雪世界滑雪场-节假日全天滑雪票	1	3	雪世界滑雪场 - 节假日 全天 滑雪 票
329868455	雪世界滑雪场-节假日半天滑雪票	1	3	雪世界滑雪场 - 节假日 半天 滑雪 票
329868500	北京乔波室内滑雪场-晚场滑雪票	1	4	北京 乔波 室内 滑雪场 - 晚场 滑雪 票
17211_3	万龙自带板2天滑雪票	1	4	万龙 自带 板 2 天 滑雪 票
17212_3	万龙自带板滑雪票	1	4	万龙 自带 板 滑雪 票
17214_3	万龙含板1天滑雪票	1	4	万龙 含 板 1 天 滑雪 票
17225_3	万龙含板1点5天滑雪	1	4	万龙 含 板 1 点 5 天 滑雪
17230_3	万龙春节4小时自带板	1	3	万龙 春节 4 小时 自带 板
17231_3	万龙春节1天自带板	1	3	万龙 春节 1 天 自带 板
17233_3	万龙春节2天自带板	1	3	万龙 春节 2 天 自带 板
17234_3	万龙春节4小时含板	1	3	万龙 春节 4 小时 含 板
17236_3	万龙春节一天半含板	1	3	万龙 春节 一天 半 含 板
17358_3	多乐美周末自带雪具	1	2	多 乐美 周末 自带 雪具
17359_3	多乐美周末全天滑雪	1	2	多 乐美 周末 全天 滑雪
17369_3	多乐美周末4小时滑雪	1	2	多 乐美 周末 4 小时 滑雪
17381_3	多乐美平日全天含雪具	2	4	多 乐美 平日 全天 含 雪具
17384_3	多乐美平日4小时滑雪	1	1	多 乐美 平日 4 小时 滑雪
17385_3	多乐美春节2天含雪具	2	4	多 乐美 春节 2 天 含 雪具
17387_3	多乐美春节2天滑雪票	1	3	多 乐美 春节 2 天 滑雪 票
17389_3	多乐美春节半天含雪具	2	4	多 乐美 春节 半天 含 雪具
17528_3	单人新体委滑雪门票	1	4	单人 新 体委 滑雪 门票
17601_3	徐州督公湖滑雪场单人	1	4	徐州 督 公 湖 滑雪场 单人
17610_3	徐州督公湖滑雪门票	1	4	徐州 督 公 湖 滑雪 门票
17654_3	嵩山滑景区门票	1	4	嵩山 滑 景区门票
17657_3	嵩山滑雪场夜场票	1	4	嵩山 滑雪场 夜场 票
17681_3	怪坡国际滑雪场平时票	1	1	怪坡 国际 滑雪场 平时 票
17683_3	怪坡国际滑雪场白连夜	1	4	怪坡 国际 滑雪场 白 连夜
17813_3	桥山滑雪场单人联票	1	4	桥 山 滑雪场 单人 联 票
17867_3	大围山全天双板滑雪	1	4	大围山 全天 双 板 滑雪
17982_3	狼牙山滑雪票	1	4	狼牙山 滑雪 票
18426_3	2小时单人滑雪票	1	4	2 小时 单人 滑雪 票
18435_3	全天不限时单人滑雪票	1	4	全天 不限时 单人 滑雪 票
22818_3	成长湾高山滑雪	1	4	成长 湾 高山滑雪
25331_3	西部长青平日全天滑雪	1	1	西部 长青 平日 全天 滑雪
25334_3	西部长青周末夜场滑雪	1	2	西部 长青 周末 夜场 滑雪
25337_3	西部长青假日夜场滑雪	1	3	西部 长青 假日 夜场 滑雪
27759_3	嵩山滑雪场周末门票	1	2	嵩山 滑雪场 周末 门票
28411_3	竹林畔周末3小时滑雪票	1	2	竹林 畔 周末 3 小时 滑雪 票
29807_3	七步沟滑雪场周末门票	1	2	七步 沟 滑雪场 周末 门票
30200_3	千山滑雪门票	1	4	千山 滑雪 门票
30421_3	九龙山单人滑雪	1	4	九龙山 单人 滑雪
30868_3	五棵松工作日滑雪套餐	1	1	五棵松 工作日 滑雪 套餐
30941_3	林山滑雪场全天不限时票	1	4	林山 滑雪场 全天 不限时 票
30948_3	和游林山滑雪节假日4小时票	1	3	和 游林 山 滑雪 节假日 4 小时 票
30992_3	晋公山滑雪场周内不限时	1	1	晋公山 滑雪场 周 内 不限时
31028_3	太行风情滑雪周末不限时门票	1	2	太行 风情 滑雪 周末 不限时 门票
31086_3	太行滑雪场周一至周五单人票	1	1	太行 滑雪场 周一 至 周五 单人 票
31087_3	太行滑雪场周六周日单人票	1	2	太行 滑雪场 周六周日 单人 票
31089_3	太行滑雪场4人套票1张	1	4	太行 滑雪场 4 人 套票 1 张
31176_3	热高冰雪世界滑雪门票	1	4	热 高 冰雪世界 滑雪 门票
31239_3	童话冰雪王国周末门票	1	2	童话 冰雪 王国 周末 门票
31240_3	童话冰雪王国节假日门票	1	3	童话 冰雪 王国 节假日 门票
31364_3	嵩山滑雪场门票150	1	4	嵩山 滑雪场 门票 150
31365_3	嵩山滑雪场单人夜场门票	1	4	嵩山 滑雪场 单人 夜场 门票
31466_3	峄山周末单人滑雪2小时	1	2	峄山 周末 单人 滑雪 2 小时
31506_3	劳动公园冰雪乐园	1	4	劳动公园 冰雪 乐园
31523_3	海外桃花峪周末门票	1	2	海外 桃花 峪 周末 门票
31524_3	桃花峪滑雪场节假日门票	1	3	桃花 峪 滑雪场 节假日 门票
31526_3	海外嵩山滑雪场周末门票	1	2	海外 嵩山 滑雪场 周末 门票
31529_3	嵩山滑雪场节假日门票	1	3	嵩山 滑雪场 节假日 门票
31578_3	藏马山滑雪周末门票	1	2	藏 马山 滑雪 周末 门票
31610_3	亚布力初级滑雪场两小时	1	4	亚布力 初级 滑雪场 两小时
31611_3	亚布力套装初级滑雪场两小时	1	4	亚布力 套装 初级 滑雪场 两小时
31675_3	行家户外木札岭滑雪门票	1	4	行家 户外 木札岭 滑雪 门票
31676_3	行家户外尧山天龙池滑雪	1	4	行家 户外 尧山 天龙 池 滑雪
31783_3	乐途徐州督公山滑雪场门票	1	4	乐途 徐州 督 公 山 滑雪场 门票
31790_3	乐途徐州贾汪滑雪场门票	1	4	乐途 徐州 贾汪 滑雪场 门票
31801_3	徐州滑雪儿童票	1	4	徐州 滑雪 儿童 票
31904_3	金山滑雪场周末票	1	2	金山 滑雪场 周末 票
31909_3	金山滑雪场平日全天滑雪票	1	1	金山 滑雪场 平日 全天 滑雪 票
31967_3	弓长岭平日滑雪票	1	1	弓长岭 平日 滑雪 票
32147_3	天泰滑雪场平日门票	1	1	天泰 滑雪场 平日 门票
32183_3	亚布力新体委滑雪豪华套票	1	4	亚布力 新 体委 滑雪 豪华 套票
32251_3	崂山北宅滑雪场单人门票	1	4	崂山 北 宅 滑雪场 单人 门票
32257_3	山海源林山滑雪节假日全天票	1	3	山海 源 林山 滑雪 节假日 全天 票
32362_3	嘉禾滑雪场节假日门票	1	3	嘉禾 滑雪场 节假日 门票
32377_3	天泰滑雪场春节门票	1	3	天泰 滑雪场 春节 门票
32450_3	弓长岭假日滑雪票	1	3	弓长岭 假日 滑雪 票
32451_3	同泉温泉滑雪大套票	1	4	同 泉 温泉 滑雪 大 套票
32453_3	东风湖滑雪大套票	1	4	东风 湖 滑雪 大 套票
32456_3	东风湖滑雪小套票	1	4	东风 湖 滑雪 小 套票
32525_3	盛弘新体委滑雪门票	1	4	盛弘新 体委 滑雪 门票
32526_3	盛弘好汉泊滑雪门票	1	4	盛弘 好汉 泊 滑雪 门票
32568_3	东北亚单板滑雪门票	1	4	东北亚 单板 滑雪 门票
32621_3	东北亚单板滑雪午连夜门票	1	4	东北亚 单板 滑雪 午 连夜 门票
32927_3	怪坡滑雪平日电子票	1	1	怪坡 滑雪 平日 电子票
33052_3	右玉南山滑雪场128元套餐	1	4	右玉 南山 滑雪场 128 元 套餐
33054_3	滑雪套餐	1	4	滑雪 套餐
33376_3	林海滑雪大学生门票	1	4	林海 滑雪 大学生 门票
33511_3	九龙湾平日全天滑雪票1张	1	1	九龙湾 平日 全天 滑雪 票 1 张
33519_3	九龙湾周末全天滑雪票1张	1	2	九龙湾 周末 全天 滑雪 票 1 张
33589_3	林海滑雪大学生门票	1	4	林海 滑雪 大学生 门票
33721_3	爱旅古道滑雪单人票	1	4	爱 旅 古道 滑雪 单人 票
33726_3	秦皇古道滑雪场滑雪门票	1	4	秦皇 古道 滑雪场 滑雪 门票
33728_3	爱旅清凉山滑雪套餐	1	4	爱 旅 清凉山 滑雪 套餐
33732_3	爱旅清凉山滑雪节假日套餐	1	3	爱 旅 清凉山 滑雪 节假日 套餐
34025_3	必捷滑雪场门票	1	4	必 捷 滑雪场 门票
34143_3	凤麒庄园滑雪票滑雪服	2	4	凤 麒 庄园 滑雪 票 滑雪服
34320_3	弓长岭滑雪票	1	4	弓长岭 滑雪 票
34473_3	万象滑雪场190元代金券	5	4	万象 滑雪场 190 元 代金券
34523_3	晋公山滑雪场戏雪套餐	1	4	晋公山 滑雪场 戏 雪 套餐
34671_3	晋公山滑雪场全天不限时	1	4	晋公山 滑雪场 全天 不限时
35165_3	热高乐园滑雪夜场票	1	4	热 高 乐园 滑雪 夜场 票
35187_3	百事通桃花峪滑雪场单人票	1	4	百事通 桃花 峪 滑雪场 单人 票
35220_3	金山滑雪周末3小时	1	2	金山 滑雪 周末 3 小时
35222_3	金山滑雪鸿源温泉	1	4	金山 滑雪 鸿源 温泉
35238_3	绿水尖滑雪场两小时成人票	1	4	绿水 尖 滑雪场 两小时 成人 票
35356_3	下皇庄冰雪乐园夜场滑雪票	1	4	下 皇庄 冰雪 乐园 夜场 滑雪 票
35433_3	坡口中朝边境滑雪场套票	1	4	坡口 中朝 边境 滑雪场 套票
35667_3	ICEJOY单人门票	1	4	ICEJOY 单人 门票
43453_3	绿水尖滑雪场滑草成人票	1	4	绿水 尖 滑雪场 滑草 成人 票
43469_3	绿水尖滑雪场滑草儿童票	1	4	绿水 尖 滑雪场 滑草 儿童 票
44036_3	乔波冰雪世界晚场滑雪票	1	4	乔波 冰雪世界 晚场 滑雪 票
44040_3	乔波豪华标间加滑雪套票	1	4	乔波 豪华 标 间 加 滑雪 套票
47091_3	古运河单人全天滑雪	1	4	古运河 单人 全天 滑雪
47092_3	古运河单人周末全天滑雪	1	2	古运河 单人 周末 全天 滑雪
50959_3	爱旅热高滑雪场门票	1	4	爱 旅 热 高 滑雪场 门票
54167_3	怪坡滑雪周末门票	1	2	怪坡 滑雪 周末 门票
54168_3	怪坡滑雪平日门票	1	1	怪坡 滑雪 平日 门票
54170_3	怪坡滑雪下午夜场套票	1	4	怪坡 滑雪 下午 夜场 套票
55041_3	旅行之家行家户外大鸿寨滑雪	1	4	旅行 之 家 行家 户外 大鸿寨 滑雪
55047_3	旅行大鸿寨滑雪门票	1	4	旅行 大鸿寨 滑雪 门票
55331_3	节假日2天滑雪套票	1	3	节假日 2 天 滑雪 套票
55489_3	怪坡滑雪场平日票	1	1	怪坡 滑雪场 平日 票
55920_3	云顶平日自带板4小时滑雪票	1	1	云顶 平日 自带 板 4 小时 滑雪 票
55922_3	云顶平日自带板2天滑雪票	1	1	云顶 平日 自带 板 2 天 滑雪 票
55924_3	云顶周末自带板一天滑雪票	1	2	云顶 周末 自带 板 一天 滑雪 票
55925_3	云顶周末自带板2天滑雪票	1	2	云顶 周末 自带 板 2 天 滑雪 票
55927_3	云顶假日自带板1天滑雪票	1	3	云顶 假日 自带 板 1 天 滑雪 票
55928_3	云顶假日自带板2天滑雪票	1	3	云顶 假日 自带 板 2 天 滑雪 票
61141_3	多乐美春节半天滑雪	1	3	多 乐美 春节 半天 滑雪
61171_3	秦皇古道周末电子票	1	2	秦皇 古道 周末 电子票
61236_3	嵩山滑雪门票	1	4	嵩山 滑雪 门票
908607_3	乔波滑雪4小时周一周三票	1	4	乔波 滑雪 4 小时 周一 周三 票
1224856_3	乔波滑雪4小时周二四五票	1	4	乔波 滑雪 4 小时 周二 四五 票
1636013_3	江南天池滑雪	1	4	江南 天池 滑雪
1642821_3	莲青山成人票1张	1	4	莲 青山 成人 票 1 张
1642844_3	亚布力单人滑雪门票2小时	1	4	亚布力 单人 滑雪 门票 2 小时
1642946_3	亚布力世界滑道门票	1	4	亚布力 世界 滑道 门票
1642947_3	亚布力新体委滑雪门票4小时	1	4	亚布力 新 体委 滑雪 门票 4 小时
1642981_3	2小时滑雪马拉爬犁雪上飞碟	3	4	2 小时 滑雪 马拉 爬犁 雪上 飞碟
1643993_3	西部长青平日3小时室内滑雪	1	1	西部 长青 平日 3 小时 室内 滑雪
1644075_3	西部长青假日3小时滑雪	1	3	西部 长青 假日 3 小时 滑雪
1644093_3	多乐美地试营业周末全天缆车	3	4	多乐 美地 试营业 周末 全天 缆车
1644468_3	乌托邦亚布力2日	1	4	乌托邦 亚布力 2 日
1644471_3	乌托邦 亚布力雪乡2日	1	4	乌托邦   亚布力 雪乡 2 日
1644475_3	乌托邦哈市亚雪三日套餐	1	4	乌托邦 哈市 亚雪 三日 套餐
1644476_3	乌托邦东升亚雪三日套餐	1	4	乌托邦 东升 亚雪 三日 套餐
1644719_3	梦都美180元初中级滑雪	1	4	梦都美 180 元 初中级 滑雪
1644721_3	梦都美216元初中全天滑雪	1	4	梦都美 216 元 初中 全天 滑雪
1644759_3	梦都美180元高级道滑雪	1	4	梦都美 180 元 高级 道 滑雪
1644793_3	辽宁铁岭金峰滑雪戏雪一日游	1	4	辽宁 铁岭 金峰 滑雪 戏 雪 一日游
1645280_3	美地A类周末4小时滑雪缆车	3	4	美地 A类 周末 4 小时 滑雪 缆车
1645312_3	海外亚布力滑雪一日游	1	4	海外 亚布力 滑雪 一日游
1645326_3	海外金都滑雪一日游	1	4	海外 金 都 滑雪 一日游
1645342_3	美地A类周末2天滑雪缆车票	3	4	美地 A类 周末 2 天 滑雪 缆 车票
1645345_3	美地A类周末1.5天雪票具	2	4	美地 A类 周末 1.5 天雪 票 具
1645346_3	美地A类周末2天雪票具套	2	4	美地 A类 周末 2 天雪 票 具 套
1645348_3	美地B类周末滑雪全天	1	2	美地 B 类 周末 滑雪 全天
1645351_3	美地B类平日4小时滑雪票	1	1	美地 B 类 平日 4 小时 滑雪 票
1645357_3	美地B类平日全天含雪具套票	2	4	美地 B 类 平日 全天 含 雪具 套票
1645366_3	长城岭平日4小时含雪具雪票	2	4	长城 岭 平日 4 小时 含 雪具 雪 票
1645375_3	长城岭假日4小时含雪具雪票	2	4	长城 岭 假日 4 小时 含 雪具 雪 票
1645396_3	松花江玉泉金都滑雪一日游	1	4	松花江 玉泉 金 都 滑雪 一日游
1645407_3	鸣山绿洲滑雪周末套票	1	2	鸣山 绿洲 滑雪 周末 套票
1645424_3	南高基开业预售59元	1	4	南高 基 开业 预售 59 元
1645656_3	采薇庄园嬉雪滑雪套票	1	4	采薇 庄园 嬉 雪 滑雪 套票
1645660_3	采薇庄园滑雪票	1	4	采薇 庄园 滑雪 票
1645666_3	采薇庄园8人滑雪烤全羊套餐	2	4	采薇 庄园 8 人 滑雪 烤全羊 套餐
1645671_3	美地B类周末4小时含雪具套	2	4	美地 B 类 周末 4 小时 含 雪具 套
1645672_3	美地B类周末全天含雪具套票	2	4	美地 B 类 周末 全天 含 雪具 套票
1645678_3	长城岭假日全天含雪具滑雪票	2	4	长城 岭 假日 全天 含 雪具 滑雪 票
1645727_3	万龙1.5天节假日自带板票	1	3	万龙 1.5 天 节假日 自带 板票
1645752_3	南高基节假日滑雪	1	3	南高 基 节假日 滑雪
1645759_3	万龙1.5天平日周末自带板	1	2	万龙 1.5 天 平日 周末 自带 板
1645761_3	万龙2天平日周末雪票含雪具	2	4	万龙 2 天 平日 周末 雪 票 含 雪具
